actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,0.9999737,0.004040076,0.4040076,1.0040138,0.43565673,0.4728767,-166.4191,-223.88039,3.163326,-2.8067386,31.528294,645000
1.0,1.0,0.0043916535,0.43916535,1.0043917,0.39950103,-20.335703,-170.04411,-222.63979,3.4528978,-4.064375,29.864376,650000
1.0,1.0,0.0039494126,0.39494127,1.0039494,0.46278533,-3.4772174,-171.61305,-224.04457,3.7497602,-4.1730256,35.9448,655000
1.0,1.0,0.004030453,0.4030453,1.0040305,0.8156253,-24.108019,-164.18562,-221.58882,7.611572,-3.6807106,54.97288,660000
1.0,1.0,0.0038514729,0.38514727,1.0038514,0.5171108,-0.1273801,-166.3544,-224.03764,7.4408126,-10.590795,69.922714,665000
1.0,1.0,0.0040186285,0.40186286,1.0040187,0.48274547,-21.087252,-166.04872,-228.35309,2.3459587,-4.1373997,27.669394,670000
1.0,1.0,0.0036033164,0.36033162,1.0036033,0.27185744,-1.6151338,-167.31924,-225.6446,1.7999743,-0.92556506,14.997587,675000
1.0,1.0000001,0.0041628364,0.41628367,1.0041629,0.3709802,-15.185221,-166.24081,-225.44225,3.5165715,-2.8191512,25.91026,680000
1.0,1.0,0.0037536172,0.37536174,1.0037537,0.42552614,0.27461886,-167.07028,-218.85681,2.2647674,-1.1981316,26.628527,685000
1.0,0.9999845,0.0037028608,0.3702861,1.0036874,0.3844512,0.46214482,-168.84909,-226.74265,3.886305,-1.7840712,27.067865,690000
1.0,1.0,0.0037486563,0.37486565,1.0037487,0.31085765,-18.265764,-169.71065,-232.34517,8.6329365,-2.7452927,41.5773,695000
1.0,0.99999994,0.0040167207,0.40167212,1.0040166,0.6577686,-19.25113,-169.10979,-234.0851,6.194077,-3.2163196,40.834274,700000
1.0,1.0,0.004198982,0.4198982,1.004199,0.40367174,-3.2380388,-169.67017,-281.21835,3.6822648,-4.992781,36.11252,705000
1.0,0.99998665,0.0041021323,0.41021326,1.0040888,0.44219834,0.19696793,-166.16162,-241.89882,3.7148898,-2.3915737,21.064388,710000
1.0,1.0,0.0037247492,0.37247494,1.0037247,0.353543,-1.4791962,-168.69157,-243.58774,2.856804,-2.780023,26.253168,715000
1.0,1.0,0.0038791331,0.38791332,1.0038792,0.36304504,-6.665262,-171.53375,-226.97656,1.6828153,-2.4194589,22.36548,720000
1.0,0.99999994,0.004426529,0.44265294,1.0044265,0.35706404,-0.7874045,-164.76413,-243.77824,7.644458,-2.6807172,36.420654,725000
1.0,1.0,0.0035927086,0.35927087,1.0035927,0.4049675,-19.972218,-171.91579,-230.71278,3.8113792,-4.5542436,30.924498,730000
1.0,1.0,0.0037970045,0.37970042,1.003797,0.36662543,0.16884655,-165.12706,-220.96506,2.7850027,-9.647479,31.8048,735000
1.0,1.0,0.0036839077,0.3683908,1.0036839,0.23724598,-23.368422,-172.26332,-219.83182,2.6663318,-2.6576703,21.946604,740000
1.0,1.0,0.0041417927,0.4141793,1.0041418,0.4263777,-4.146034,-167.9242,-225.55316,3.0150113,-8.229722,51.639816,745000
1.0,0.99996,0.0040675267,0.4067527,1.0040275,0.3247677,0.94275874,-166.07138,-216.40192,3.115399,-1.645209,20.230236,750000
1.0,0.99999994,0.0037995279,0.3799528,1.0037994,0.3133645,-1.005762,-169.89471,-214.57852,3.0371387,-1.82593,23.704077,755000
1.0,1.0,0.004062376,0.40623766,1.0040624,0.29310852,-0.84080666,-171.71121,-215.13806,8.056976,-3.8454905,29.3764,760000
1.0,0.99999994,0.004220697,0.42206973,1.0042206,0.30438513,-15.839975,-169.83662,-220.80075,1.9389893,-1.7915814,17.148548,765000
1.0,1.0,0.0039596674,0.3959667,1.0039597,0.47743142,-0.4663535,-170.00974,-214.13301,4.191716,-9.783259,48.3351,770000
1.0,1.0,0.0038097792,0.3809779,1.0038098,0.39024845,-27.508268,-167.3665,-219.75163,2.9931123,-3.030114,22.358416,775000
1.0,1.0,0.0034808856,0.34808856,1.0034809,0.46115154,-23.749552,-172.15903,-243.81235,3.4733586,-2.5573652,30.353804,780000
1.0,1.0,0.00413676,0.413676,1.0041368,0.43552893,-39.389107,-168.73167,-228.5459,8.719676,-7.01635,48.96425,785000
1.0,0.999999,0.004024811,0.40248108,1.0040238,0.32642043,0.15478152,-170.82605,-243.43791,2.2142522,-2.751117,20.54753,790000
1.0,1.0,0.003992629,0.3992629,1.0039927,0.27145353,-11.201676,-168.4138,-216.90295,1.9582664,-1.3714019,16.101236,795000
1.0,1.0,0.0042868764,0.42868763,1.0042869,0.28515124,-0.48438072,-171.05347,-217.70618,1.2741444,-0.7273767,13.821239,800000
1.0,1.0000001,0.0039608977,0.3960898,1.003961,0.2956004,-19.514036,-168.40105,-216.07565,1.6841522,-1.138314,15.165815,805000
1.0,1.0,0.0037036734,0.37036735,1.0037037,0.5648076,-32.467133,-168.35323,-209.49269,2.8273263,-3.9351077,37.270622,810000
1.0,0.99999726,0.0038731494,0.38731498,1.0038704,0.856595,0.22394934,-168.43253,-219.18234,5.7279677,-12.22555,73.542496,815000
1.0,0.99999994,0.004188852,0.4188852,1.0041888,0.46535096,-0.009803116,-169.91716,-220.82951,4.428301,-5.0238037,35.74208,820000
1.0,1.0,0.003965022,0.39650217,1.003965,0.3225236,-0.3721549,-167.68651,-215.13109,3.164616,-3.0159698,23.487432,825000
1.0,1.0,0.003683862,0.3683862,1.0036838,0.3075521,-16.11854,-175.02347,-221.82222,2.0635104,-2.3880038,18.442574,830000
1.0,0.99999994,0.0038038169,0.3803817,1.0038037,0.32458422,-20.469904,-169.83261,-220.3518,3.917282,-2.0395963,25.143183,835000
